Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
183596706,2024/04/07,175.0,405.0,185.0,404.0,166.0,406.0,-0.23616,0.10068,-0.96648,-0.36076,0.1126,-0.92584,5.59,6.027,sober
183613360,2024/04/07,174.0,408.0,188.0,412.0,159.0,405.0,-0.2349,0.10338,-0.96651,-0.36249,0.11221,-0.92521,5.594,6.026,sober
183630015,2024/04/07,172.0,424.0,179.0,446.0,166.0,401.0,-0.23755,0.11409,-0.96465,-0.36079,0.1111,-0.92601,5.542,6.037,sober
183646670,2024/04/07,175.0,424.0,180.0,445.0,171.0,404.0,-0.23739,0.11356,-0.96475,-0.35952,0.11172,-0.92642,5.551,6.045,sober
183663324,2024/04/07,185.0,438.0,186.0,443.0,184.0,432.0,-0.23594,0.11238,-0.96525,-0.35607,0.12032,-0.92668,5.528,6.016,sober
183679979,2024/04/07,197.0,447.0,201.0,460.0,193.0,433.0,-0.23121,0.11788,-0.96574,-0.35324,0.12085,-0.9277,5.544,6.026,sober
183696634,2024/04/07,203.0,450.0,214.0,459.0,193.0,441.0,-0.22635,0.11817,-0.96685,-0.35283,0.12369,-0.92748,5.585,6.02,sober
183713288,2024/04/07,205.0,446.0,221.0,450.0,189.0,442.0,-0.22435,0.11569,-0.96762,-0.35402,0.12423,-0.92695,5.601,6.032,sober
183729943,2024/04/07,202.0,441.0,216.0,442.0,188.0,439.0,-0.22585,0.11302,-0.96758,-0.35448,0.12299,-0.92694,5.618,6.052,sober
183746598,2024/04/07,201.0,439.0,214.0,443.0,188.0,434.0,-0.22663,0.1131,-0.96739,-0.35449,0.1213,-0.92716,5.636,6.07,sober
183763252,2024/04/07,202.0,431.0,213.0,440.0,190.0,423.0,-0.22687,0.11182,-0.96748,-0.35403,0.11751,-0.92782,5.649,6.082,sober
183779906,2024/04/07,200.0,434.0,212.0,442.0,189.0,425.0,-0.22712,0.11261,-0.96733,-0.35443,0.11826,-0.92758,5.667,6.095,sober
183796561,2024/04/07,198.0,428.0,211.0,436.0,186.0,421.0,-0.22758,0.11034,-0.96749,-0.35534,0.11677,-0.92742,5.685,6.117,sober
183813216,2024/04/07,199.0,426.0,212.0,430.0,186.0,421.0,-0.22727,0.10853,-0.96777,-0.35535,0.11673,-0.92742,5.701,6.128,sober
183829870,2024/04/07,202.0,431.0,214.0,436.0,191.0,426.0,-0.22679,0.11038,-0.96767,-0.35404,0.11821,-0.92773,5.714,6.136,sober
183846525,2024/04/07,201.0,432.0,209.0,438.0,192.0,427.0,-0.22817,0.11119,-0.96725,-0.35359,0.11859,-0.92785,5.726,6.146,sober
183863180,2024/04/07,201.0,436.0,213.0,439.0,188.0,433.0,-0.22664,0.11169,-0.96755,-0.35455,0.12062,-0.92722,5.731,6.155,sober
183879834,2024/04/07,199.0,438.0,211.0,438.0,187.0,439.0,-0.22705,0.11121,-0.96751,-0.35448,0.12226,-0.92703,5.745,6.158,sober
183896489,2024/04/07,198.0,464.0,218.0,456.0,178.0,473.0,-0.22465,0.1172,-0.96737,-0.35646,0.13302,-0.92479,5.721,6.083,sober
183913144,2024/04/07,206.0,489.0,241.0,471.0,172.0,507.0,-0.21722,0.12233,-0.96843,-0.3576,0.14358,-0.92277,5.723,6.013,sober
183929798,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
183946453,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
183963108,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
183979761,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
183996417,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
184013072,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
184029726,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
184046381,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
184063036,2024/04/07,130.0,1017.0,130.0,1017.0,nan,nan,-0.24324,0.29012,-0.92556,nan,nan,nan,3.656,nan,sober
184079692,2024/04/07,179.0,797.0,179.0,797.0,nan,nan,-0.23275,0.22515,-0.94611,nan,nan,nan,4.45,nan,sober
184096346,2024/04/07,156.0,594.0,228.0,535.0,85.0,654.0,-0.22113,0.14282,-0.96473,-0.37477,0.18682,-0.9081,5.455,5.504,sober
184113001,2024/04/07,185.0,580.0,235.0,568.0,135.0,592.0,-0.22091,0.15336,-0.96316,-0.36594,0.1684,-0.91527,5.391,5.674,sober
184129656,2024/04/07,205.0,563.0,227.0,566.0,182.0,559.0,-0.22341,0.15229,-0.96275,-0.3547,0.15859,-0.92143,5.367,5.792,sober
184146310,2024/04/07,207.0,544.0,223.0,509.0,190.0,579.0,-0.22552,0.13324,-0.96508,-0.35259,0.16436,-0.92123,5.474,5.745,sober
184162966,2024/04/07,221.0,502.0,236.0,474.0,205.0,531.0,-0.22185,0.12175,-0.96745,-0.35004,0.14923,-0.92477,5.525,5.841,sober
184179621,2024/04/07,220.0,479.0,236.0,462.0,204.0,496.0,-0.22217,0.11794,-0.96785,-0.35126,0.13828,-0.92601,5.533,5.9,sober
184196274,2024/04/07,219.0,477.0,237.0,487.0,200.0,466.0,-0.22179,0.12637,-0.96687,-0.35312,0.12851,-0.92671,5.468,5.936,sober
184212929,2024/04/07,214.0,467.0,230.0,488.0,198.0,446.0,-0.22403,0.12633,-0.96636,-0.35438,0.12206,-0.9271,5.456,5.959,sober
184229584,2024/04/07,218.0,468.0,230.0,487.0,205.0,450.0,-0.22405,0.12614,-0.96638,-0.35239,0.12328,-0.9277,5.453,5.939,sober
184246239,2024/04/07,218.0,467.0,227.0,486.0,208.0,448.0,-0.22503,0.12612,-0.96615,-0.35171,0.12263,-0.92804,5.449,5.938,sober
184262894,2024/04/07,216.0,477.0,225.0,493.0,208.0,461.0,-0.22537,0.12831,-0.96579,-0.35165,0.12682,-0.9275,5.452,5.919,sober
184279549,2024/04/07,218.0,475.0,229.0,490.0,207.0,461.0,-0.22422,0.12747,-0.96617,-0.35202,0.12657,-0.9274,5.458,5.918,sober
184296203,2024/04/07,217.0,470.0,227.0,485.0,206.0,455.0,-0.22507,0.1262,-0.96614,-0.35238,0.12468,-0.92752,5.456,5.919,sober
184312858,2024/04/07,217.0,470.0,221.0,485.0,213.0,455.0,-0.22703,0.12603,-0.9657,-0.35078,0.12477,-0.92811,5.458,5.924,sober
184329514,2024/04/07,221.0,478.0,227.0,495.0,215.0,460.0,-0.22517,0.12961,-0.96566,-0.35004,0.12636,-0.92817,5.49,5.923,sober
184346169,2024/04/07,217.0,478.0,227.0,496.0,208.0,460.0,-0.22518,0.12955,-0.96567,-0.35228,0.12584,-0.9274,5.489,5.927,sober
184362823,2024/04/07,210.0,467.0,221.0,481.0,200.0,452.0,-0.22722,0.12459,-0.96584,-0.35447,0.12309,-0.92693,5.461,5.938,sober
184379478,2024/04/07,209.0,468.0,218.0,479.0,200.0,456.0,-0.22821,0.12375,-0.96572,-0.35442,0.12406,-0.92682,5.471,5.946,sober
184396133,2024/04/07,205.0,480.0,207.0,479.0,203.0,482.0,-0.23143,0.12346,-0.96498,-0.35309,0.13244,-0.92617,5.488,5.96,sober
184412787,2024/04/07,207.0,481.0,213.0,480.0,201.0,481.0,-0.22966,0.12405,-0.96533,-0.35375,0.1321,-0.92596,5.501,5.972,sober
184429442,2024/04/07,208.0,474.0,219.0,483.0,197.0,465.0,-0.22771,0.12503,-0.96567,-0.35514,0.12693,-0.92615,5.511,5.975,sober
184446097,2024/04/07,206.0,473.0,215.0,485.0,197.0,461.0,-0.22873,0.12581,-0.96533,-0.3552,0.12557,-0.92632,5.519,5.99,sober
184462751,2024/04/07,199.0,472.0,210.0,485.0,187.0,459.0,-0.23019,0.12565,-0.965,-0.35769,0.12489,-0.92545,5.528,6.014,sober
184479407,2024/04/07,180.0,485.0,190.0,498.0,170.0,472.0,-0.23647,0.12927,-0.963,-0.36206,0.12825,-0.92329,5.544,6.034,sober
184496062,2024/04/07,174.0,490.0,180.0,504.0,168.0,477.0,-0.23959,0.1308,-0.96202,-0.36289,0.12944,-0.9228,5.533,6.046,sober
184512716,2024/04/07,177.0,489.0,187.0,494.0,167.0,483.0,-0.23753,0.12771,-0.96295,-0.36293,0.13138,-0.92251,5.54,6.052,sober
184529371,2024/04/07,177.0,492.0,190.0,491.0,164.0,492.0,-0.2365,0.12684,-0.96332,-0.36365,0.13404,-0.92184,5.581,6.06,sober
184546026,2024/04/07,178.0,492.0,192.0,492.0,164.0,492.0,-0.23608,0.12711,-0.96338,-0.36355,0.13428,-0.92185,5.586,6.073,sober
184562680,2024/04/07,177.0,495.0,183.0,492.0,171.0,497.0,-0.23877,0.12717,-0.96271,-0.36178,0.13575,-0.92233,5.576,6.08,sober
184579336,2024/04/07,176.0,501.0,184.0,500.0,168.0,501.0,-0.23854,0.12969,-0.96243,-0.36227,0.13698,-0.92195,5.573,6.083,sober
184595991,2024/04/07,182.0,499.0,197.0,505.0,167.0,492.0,-0.23449,0.13113,-0.96323,-0.36292,0.13407,-0.92212,5.562,6.087,sober
184612645,2024/04/07,182.0,495.0,200.0,497.0,164.0,492.0,-0.23349,0.1287,-0.9638,-0.36345,0.13383,-0.92195,5.565,6.093,sober
184629299,2024/04/07,178.0,493.0,192.0,492.0,163.0,493.0,-0.23602,0.12701,-0.96341,-0.36388,0.13406,-0.92175,5.57,6.089,sober
184645955,2024/04/07,178.0,493.0,189.0,498.0,167.0,487.0,-0.2371,0.12878,-0.96291,-0.36284,0.13228,-0.92241,5.563,6.088,sober
184662610,2024/04/07,183.0,493.0,196.0,496.0,170.0,489.0,-0.23497,0.12838,-0.96349,-0.36198,0.13307,-0.92264,5.555,6.087,sober
184679264,2024/04/07,181.0,487.0,194.0,483.0,169.0,492.0,-0.2357,0.12422,-0.96385,-0.36236,0.1339,-0.92237,5.565,6.08,sober
184695919,2024/04/07,179.0,484.0,192.0,485.0,167.0,484.0,-0.23642,0.12498,-0.96358,-0.36295,0.13145,-0.92249,5.563,6.072,sober
184712574,2024/04/07,180.0,489.0,191.0,496.0,169.0,482.0,-0.23644,0.1284,-0.96312,-0.36259,0.13091,-0.92271,5.546,6.068,sober
184729229,2024/04/07,187.0,492.0,193.0,501.0,180.0,483.0,-0.23603,0.12982,-0.96303,-0.35966,0.13118,-0.92382,5.529,6.063,sober
184745884,2024/04/07,201.0,489.0,207.0,503.0,196.0,474.0,-0.2319,0.13078,-0.96391,-0.35557,0.12857,-0.92577,5.521,6.046,sober
184762539,2024/04/07,206.0,489.0,220.0,504.0,192.0,474.0,-0.22747,0.13135,-0.96489,-0.35648,0.12854,-0.92542,5.53,6.039,sober
184779193,2024/04/07,206.0,485.0,221.0,494.0,191.0,477.0,-0.22738,0.12831,-0.96532,-0.35663,0.1295,-0.92523,5.53,6.033,sober
184795848,2024/04/07,202.0,477.0,210.0,485.0,194.0,470.0,-0.23087,0.12531,-0.96488,-0.35605,0.12768,-0.9257,5.534,6.034,sober
184812503,2024/04/07,201.0,484.0,211.0,494.0,191.0,475.0,-0.23059,0.12832,-0.96455,-0.35685,0.12914,-0.92519,5.528,6.021,sober
184829157,2024/04/07,203.0,485.0,211.0,492.0,194.0,478.0,-0.23053,0.12763,-0.96466,-0.35595,0.12996,-0.92542,5.515,6.013,sober
184845812,2024/04/07,205.0,478.0,213.0,487.0,197.0,469.0,-0.23019,0.12589,-0.96497,-0.35523,0.12723,-0.92608,5.516,6.02,sober
184862467,2024/04/07,205.0,473.0,209.0,479.0,201.0,467.0,-0.23134,0.12295,-0.96507,-0.35431,0.12623,-0.92657,5.534,6.022,sober
184879122,2024/04/07,206.0,472.0,209.0,479.0,203.0,464.0,-0.23147,0.12312,-0.96502,-0.3539,0.12553,-0.92682,5.538,6.018,sober
184895777,2024/04/07,206.0,480.0,223.0,497.0,189.0,462.0,-0.22741,0.12901,-0.96522,-0.35825,0.12453,-0.92528,5.55,6.023,sober
184912432,2024/04/07,205.0,483.0,225.0,495.0,186.0,471.0,-0.22689,0.12834,-0.96543,-0.35925,0.12722,-0.92453,5.549,6.013,sober
184929087,2024/04/07,216.0,476.0,242.0,477.0,191.0,474.0,-0.22203,0.12255,-0.96731,-0.35788,0.12827,-0.92492,5.536,6.001,sober
184945741,2024/04/07,216.0,475.0,237.0,477.0,194.0,473.0,-0.2232,0.12268,-0.96702,-0.35697,0.12815,-0.92529,5.534,6.008,sober
184962396,2024/04/07,203.0,475.0,213.0,482.0,193.0,468.0,-0.23092,0.12397,-0.96504,-0.35739,0.12666,-0.92533,5.516,6.009,sober
184979052,2024/04/07,200.0,470.0,211.0,479.0,188.0,462.0,-0.23158,0.12291,-0.96502,-0.35901,0.12437,-0.92501,5.524,6.019,sober
184995706,2024/04/07,194.0,455.0,209.0,465.0,178.0,444.0,-0.23262,0.11863,-0.96531,-0.36217,0.11898,-0.92449,5.549,6.029,sober
185012361,2024/04/07,191.0,428.0,207.0,437.0,175.0,420.0,-0.23376,0.10955,-0.9661,-0.36365,0.11137,-0.92485,5.549,6.031,sober
185029016,2024/04/07,190.0,424.0,205.0,434.0,176.0,414.0,-0.23481,0.10858,-0.96596,-0.36368,0.1094,-0.92508,5.535,6.032,sober
185045670,2024/04/07,192.0,425.0,205.0,442.0,179.0,407.0,-0.23488,0.11129,-0.96563,-0.36322,0.10734,-0.9255,5.534,6.037,sober
185062325,2024/04/07,193.0,428.0,207.0,446.0,178.0,410.0,-0.23447,0.11246,-0.9656,-0.36365,0.10816,-0.92524,5.518,6.039,sober
185078980,2024/04/07,192.0,425.0,206.0,438.0,178.0,412.0,-0.23512,0.10993,-0.96573,-0.36399,0.10884,-0.92502,5.521,6.04,sober
185095634,2024/04/07,193.0,426.0,207.0,440.0,180.0,411.0,-0.23496,0.11063,-0.96569,-0.36364,0.10841,-0.92521,5.554,6.043,sober
185112289,2024/04/07,193.0,428.0,207.0,445.0,178.0,411.0,-0.23495,0.11217,-0.96551,-0.36446,0.10849,-0.92488,5.557,6.048,sober
185128944,2024/04/07,194.0,425.0,211.0,444.0,177.0,406.0,-0.23414,0.11193,-0.96574,-0.36498,0.10684,-0.92486,5.539,6.057,sober
185145600,2024/04/07,190.0,426.0,206.0,442.0,174.0,409.0,-0.23561,0.11162,-0.96542,-0.36584,0.10802,-0.92439,5.548,6.064,sober
185162254,2024/04/07,187.0,422.0,204.0,437.0,170.0,407.0,-0.23647,0.11021,-0.96537,-0.36718,0.10731,-0.92394,5.555,6.067,sober
185178909,2024/04/07,184.0,422.0,200.0,439.0,169.0,405.0,-0.23789,0.11062,-0.96497,-0.36749,0.10665,-0.92389,5.559,6.076,sober
185195564,2024/04/07,183.0,423.0,194.0,433.0,171.0,413.0,-0.23948,0.10888,-0.96478,-0.36686,0.10946,-0.92381,5.568,6.08,sober
185212219,2024/04/07,181.0,421.0,193.0,428.0,169.0,415.0,-0.24,0.10707,-0.96485,-0.36722,0.11008,-0.9236,5.581,6.087,sober
185228874,2024/04/07,180.0,426.0,196.0,444.0,164.0,409.0,-0.23868,0.11265,-0.96454,-0.3688,0.10813,-0.9232,5.589,6.104,sober
185245528,2024/04/07,182.0,425.0,198.0,444.0,166.0,405.0,-0.23827,0.11278,-0.96463,-0.36841,0.10692,-0.92349,5.599,6.117,sober
185262182,2024/04/07,185.0,422.0,193.0,438.0,176.0,406.0,-0.23988,0.11063,-0.96448,-0.36549,0.10749,-0.92459,5.597,6.122,sober
185278838,2024/04/07,186.0,423.0,194.0,437.0,178.0,409.0,-0.23951,0.11059,-0.96458,-0.36515,0.10861,-0.92459,5.599,6.124,sober
185295493,2024/04/07,187.0,419.0,200.0,432.0,173.0,407.0,-0.2375,0.10889,-0.96527,-0.36636,0.10779,-0.92421,5.608,6.133,sober
185312147,2024/04/07,190.0,419.0,201.0,433.0,180.0,405.0,-0.2372,0.10899,-0.96533,-0.36443,0.10718,-0.92504,5.615,6.132,sober
185328802,2024/04/07,190.0,420.0,198.0,435.0,182.0,404.0,-0.23786,0.10969,-0.96509,-0.36399,0.1068,-0.92526,5.628,6.138,sober
185345457,2024/04/07,191.0,418.0,198.0,434.0,183.0,402.0,-0.23799,0.1089,-0.96514,-0.36359,0.10601,-0.92551,5.634,6.15,sober
185362111,2024/04/07,185.0,425.0,201.0,427.0,169.0,424.0,-0.23715,0.10662,-0.96561,-0.36738,0.11292,-0.92319,5.649,6.166,sober
185378767,2024/04/07,188.0,481.0,225.0,483.0,152.0,479.0,-0.22916,0.12522,-0.9653,-0.37128,0.12991,-0.91939,5.524,6.061,sober
185395422,2024/04/07,196.0,528.0,235.0,538.0,157.0,518.0,-0.22538,0.14333,-0.96367,-0.36929,0.14215,-0.91838,5.358,5.929,sober
185412077,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
185428731,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
185445386,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
185462041,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
185478695,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
185495350,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
185512005,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
185528660,2024/04/07,68.0,912.0,68.0,912.0,nan,nan,-0.27077,0.25589,-0.92801,nan,nan,nan,3.955,nan,sober
185545315,2024/04/07,111.0,715.0,111.0,715.0,nan,nan,-0.2601,0.19819,-0.94502,nan,nan,nan,4.627,nan,sober
185561970,2024/04/07,110.0,563.0,171.0,517.0,50.0,609.0,-0.2443,0.1359,-0.96013,-0.39337,0.16879,-0.90375,5.47,5.568,sober
185578624,2024/04/07,143.0,535.0,185.0,537.0,100.0,534.0,-0.2394,0.14254,-0.9604,-0.38184,0.14641,-0.91256,5.374,5.797,sober
185595280,2024/04/07,173.0,502.0,191.0,503.0,154.0,502.0,-0.23775,0.13113,-0.96243,-0.36792,0.13722,-0.91968,5.46,5.957,sober
185611934,2024/04/07,172.0,502.0,183.0,471.0,160.0,533.0,-0.24054,0.12035,-0.96315,-0.36594,0.14706,-0.91894,5.552,5.895,sober
185628589,2024/04/07,180.0,463.0,192.0,434.0,169.0,492.0,-0.23798,0.10821,-0.96522,-0.36431,0.13447,-0.92152,5.614,5.979,sober
185645244,2024/04/07,177.0,434.0,188.0,412.0,167.0,457.0,-0.23902,0.10111,-0.96574,-0.36528,0.12348,-0.92267,5.665,6.049,sober
185661898,2024/04/07,164.0,408.0,162.0,397.0,167.0,420.0,-0.24739,0.09592,-0.96416,-0.36573,0.11158,-0.92401,5.685,6.123,sober
185678554,2024/04/07,165.0,396.0,163.0,400.0,167.0,393.0,-0.2472,0.0964,-0.96416,-0.36631,0.10264,-0.92481,5.688,6.169,sober
185695208,2024/04/07,180.0,404.0,192.0,430.0,168.0,378.0,-0.23777,0.10637,-0.96548,-0.36612,0.09784,-0.92541,5.631,6.182,sober
185711863,2024/04/07,179.0,407.0,191.0,427.0,166.0,386.0,-0.23773,0.10563,-0.96557,-0.36642,0.10036,-0.92502,5.628,6.176,sober
185728518,2024/04/07,177.0,416.0,185.0,422.0,169.0,411.0,-0.23943,0.10419,-0.96531,-0.36515,0.10852,-0.9246,5.651,6.131,sober
185745172,2024/04/07,179.0,411.0,190.0,418.0,168.0,404.0,-0.23762,0.10301,-0.96588,-0.36511,0.10653,-0.92485,5.662,6.145,sober
185761828,2024/04/07,174.0,410.0,190.0,419.0,159.0,402.0,-0.23754,0.10312,-0.96589,-0.36771,0.10585,-0.9239,5.648,6.142,sober
185778483,2024/04/07,170.0,411.0,179.0,420.0,161.0,403.0,-0.241,0.10342,-0.965,-0.36716,0.10613,-0.92408,5.655,6.149,sober
185795137,2024/04/07,169.0,409.0,175.0,418.0,164.0,400.0,-0.24202,0.10269,-0.96482,-0.3661,0.10508,-0.92462,5.664,6.169,sober
185811792,2024/04/07,166.0,414.0,174.0,429.0,158.0,399.0,-0.24217,0.1061,-0.96441,-0.36777,0.10459,-0.92402,5.678,6.171,sober
185828447,2024/04/07,162.0,426.0,175.0,433.0,148.0,419.0,-0.24174,0.10725,-0.9644,-0.3703,0.11056,-0.92231,5.681,6.182,sober
185845102,2024/04/07,163.0,432.0,174.0,437.0,152.0,427.0,-0.24198,0.10876,-0.96417,-0.36892,0.11339,-0.92252,5.685,6.173,sober
185861757,2024/04/07,161.0,430.0,171.0,439.0,150.0,421.0,-0.24271,0.10935,-0.96392,-0.36959,0.11131,-0.9225,5.685,6.177,sober
185878411,2024/04/07,163.0,426.0,174.0,431.0,153.0,422.0,-0.242,0.10666,-0.96439,-0.36878,0.11173,-0.92278,5.698,6.19,sober
185895065,2024/04/07,165.0,424.0,175.0,432.0,156.0,416.0,-0.24155,0.10682,-0.96449,-0.36806,0.10974,-0.9233,5.708,6.199,sober
185911720,2024/04/07,162.0,424.0,173.0,433.0,151.0,416.0,-0.24222,0.10716,-0.96428,-0.36932,0.10956,-0.92282,5.714,6.201,sober
185928376,2024/04/07,161.0,432.0,171.0,436.0,150.0,427.0,-0.24283,0.10817,-0.96402,-0.36922,0.11325,-0.92242,5.722,6.201,sober
185945031,2024/04/07,163.0,436.0,174.0,442.0,153.0,430.0,-0.24168,0.11001,-0.9641,-0.36844,0.11428,-0.9226,5.719,6.193,sober
185961685,2024/04/07,160.0,434.0,170.0,440.0,149.0,428.0,-0.24282,0.10938,-0.96389,-0.36946,0.11345,-0.9223,5.723,6.193,sober
185978340,2024/04/07,160.0,430.0,170.0,432.0,151.0,429.0,-0.24294,0.10682,-0.96414,-0.36914,0.11359,-0.92241,5.727,6.193,sober
185994995,2024/04/07,163.0,427.0,170.0,426.0,156.0,427.0,-0.24313,0.1047,-0.96433,-0.36759,0.1131,-0.92308,5.724,6.204,sober
186011650,2024/04/07,163.0,425.0,170.0,423.0,157.0,428.0,-0.24326,0.10352,-0.96442,-0.36738,0.11335,-0.92314,5.716,6.206,sober
186028305,2024/04/07,164.0,433.0,169.0,430.0,158.0,435.0,-0.24322,0.10586,-0.96418,-0.36686,0.11554,-0.92307,5.708,6.186,sober
186044960,2024/04/07,163.0,437.0,169.0,443.0,157.0,431.0,-0.24312,0.10986,-0.96375,-0.36702,0.11435,-0.92316,5.683,6.183,sober
186061614,2024/04/07,165.0,429.0,172.0,433.0,158.0,425.0,-0.24203,0.10651,-0.96441,-0.36683,0.11235,-0.92348,5.666,6.17,sober
186078270,2024/04/07,164.0,427.0,174.0,429.0,154.0,425.0,-0.24132,0.10546,-0.9647,-0.36784,0.11232,-0.92308,5.655,6.167,sober
186094924,2024/04/07,171.0,433.0,183.0,439.0,159.0,427.0,-0.23834,0.10891,-0.96506,-0.36633,0.11315,-0.92358,5.637,6.155,sober
186111578,2024/04/07,172.0,430.0,186.0,435.0,157.0,426.0,-0.23724,0.1078,-0.96545,-0.36662,0.11305,-0.92348,5.612,6.144,sober
186128234,2024/04/07,166.0,425.0,179.0,424.0,154.0,426.0,-0.2395,0.10427,-0.96528,-0.36736,0.11302,-0.92319,5.6,6.132,sober
186144889,2024/04/07,164.0,424.0,176.0,423.0,152.0,425.0,-0.24041,0.10391,-0.96509,-0.36802,0.11289,-0.92294,5.591,6.125,sober
186161543,2024/04/07,162.0,422.0,177.0,429.0,147.0,415.0,-0.23974,0.10577,-0.96506,-0.36932,0.10956,-0.92282,5.57,6.12,sober
186178198,2024/04/07,162.0,423.0,176.0,433.0,147.0,414.0,-0.24001,0.10685,-0.96487,-0.36935,0.10921,-0.92285,5.547,6.106,sober
186194853,2024/04/07,160.0,423.0,171.0,428.0,149.0,417.0,-0.24177,0.10542,-0.96459,-0.36859,0.1102,-0.92304,5.539,6.087,sober
186211508,2024/04/07,164.0,422.0,176.0,427.0,151.0,418.0,-0.24,0.10516,-0.96506,-0.36823,0.11039,-0.92316,5.524,6.068,sober
186228162,2024/04/07,166.0,425.0,179.0,438.0,154.0,411.0,-0.23914,0.10866,-0.96489,-0.36758,0.10831,-0.92366,5.536,6.05,sober
186244818,2024/04/07,167.0,419.0,176.0,432.0,157.0,406.0,-0.24011,0.10651,-0.96488,-0.3667,0.10659,-0.92421,5.526,6.035,sober
186261473,2024/04/07,169.0,418.0,179.0,426.0,159.0,410.0,-0.23917,0.10459,-0.96533,-0.36618,0.10784,-0.92428,5.483,6.02,sober
186278127,2024/04/07,170.0,422.0,179.0,429.0,160.0,415.0,-0.23898,0.1055,-0.96528,-0.3658,0.10962,-0.92421,5.469,6.002,sober
186294782,2024/04/07,170.0,427.0,182.0,436.0,157.0,419.0,-0.23797,0.10783,-0.96527,-0.36644,0.11081,-0.92382,5.492,5.992,sober
186311437,2024/04/07,170.0,432.0,183.0,441.0,158.0,423.0,-0.23774,0.1095,-0.96514,-0.36621,0.11217,-0.92375,5.478,5.981,sober
186328091,2024/04/07,169.0,425.0,185.0,428.0,153.0,422.0,-0.23706,0.10534,-0.96577,-0.36762,0.1116,-0.92326,5.452,5.975,sober
186344746,2024/04/07,169.0,420.0,186.0,420.0,152.0,421.0,-0.23702,0.10274,-0.96606,-0.36786,0.11129,-0.9232,5.447,5.964,sober
186361402,2024/04/07,167.0,420.0,180.0,417.0,154.0,423.0,-0.23899,0.10176,-0.96568,-0.36726,0.11188,-0.92337,5.44,5.946,sober
186378056,2024/04/07,168.0,420.0,181.0,416.0,155.0,424.0,-0.23875,0.10122,-0.96579,-0.36706,0.11211,-0.92342,5.431,5.938,sober
186394711,2024/04/07,170.0,415.0,181.0,412.0,160.0,419.0,-0.23876,0.09964,-0.96595,-0.36574,0.1104,-0.92415,5.409,5.938,sober
186411366,2024/04/07,172.0,418.0,180.0,418.0,164.0,418.0,-0.23913,0.10145,-0.96567,-0.3647,0.11026,-0.92457,5.401,5.927,sober
186428020,2024/04/07,171.0,424.0,173.0,432.0,169.0,417.0,-0.2417,0.10648,-0.96449,-0.36341,0.11032,-0.92507,5.365,5.925,sober
186444675,2024/04/07,170.0,427.0,170.0,437.0,169.0,418.0,-0.24318,0.10852,-0.96389,-0.36356,0.1105,-0.92499,5.37,5.92,sober
186461330,2024/04/07,166.0,427.0,170.0,437.0,163.0,417.0,-0.2425,0.10819,-0.9641,-0.36471,0.10996,-0.92461,5.37,5.914,sober
186477985,2024/04/07,161.0,409.0,nan,nan,161.0,409.0,nan,nan,nan,-0.3652,0.10757,-0.92469,nan,5.915,sober
186494640,2024/04/07,160.0,408.0,nan,nan,160.0,408.0,nan,nan,nan,-0.36643,0.10685,-0.92429,nan,5.914,sober
186511294,2024/04/07,162.0,408.0,nan,nan,162.0,408.0,nan,nan,nan,-0.36534,0.10713,-0.92469,nan,5.912,sober
186527950,2024/04/07,162.0,419.0,162.0,426.0,162.0,411.0,-0.24732,0.10404,-0.96333,-0.36497,0.10844,-0.92468,5.454,5.919,sober
186544604,2024/04/07,166.0,418.0,171.0,424.0,161.0,412.0,-0.24221,0.10327,-0.96471,-0.36412,0.10867,-0.92499,5.422,5.922,sober
